r,p,y
0.6,-1.0,2.5
1.5,-11.2,4.6
19.9,-22.3,6.8
18.0,-16.5,6.3
5.5,-3.5,3.5
0.1,-0.5,2.6
-0.1,-0.2,2.6
-0.0,-0.1,2.6
0.5,-1.3,3.0
9.2,-15.9,6.3
21.5,-22.8,7.1
16.0,-12.9,5.4
2.2,-2.1,2.8
0.3,-1.2,3.0
0.2,-0.9,3.0
0.4,-1.2,3.1
0.1,-1.9,3.2
20.2,-22.7,7.2
18.6,-17.3,6.9
9.3,-5.7,4.4
0.4,-0.9,3.1
0.4,-1.0,3.3
0.3,-0.7,3.3
0.6,-1.3,3.5
4.8,-13.7,6.2
22.1,-23.3,7.4
16.7,-13.8,6.1
1.8,-1.8,3.2
0.3,-1.2,3.5
0.2,-0.9,3.5
0.4,-1.5,3.7
0.4,-1.9,3.8
14.6,-18.7,8.2
21.0,-21.8,8.5
15.0,-11.3,6.1
1.1,-1.1,3.7
-0.2,-0.5,3.9
-0.2,-0.3,4.0
0.1,-0.8,4.1
-1.3,-4.8,4.9
18.2,-21.7,8.9
18.6,-18.4,8.5
10.7,-6.6,5.8
0.0,-0.5,3.9
0.0,-0.5,4.0
0.0,-0.4,4.0
0.5,-1.5,4.2
1.3,-11.3,6.4
21.4,-23.0,8.4
17.0,-15.1,7.5
3.6,-2.8,4.8
0.2,-1.2,4.4
0.2,-0.9,4.4
0.5,-1.6,4.5
-1.9,-7.3,5.7
20.2,-23.1,8.7
17.7,-16.5,8.1
4.7,-3.8,5.4
0.2,-0.9,4.3
0.2,-0.8,4.4
0.4,-1.1,4.5
0.7,-1.9,4.8
15.3,-19.6,9.0
20.3,-20.3,9.0
13.4,-8.4,6.3
0.5,-1.2,4.8
0.4,-1.5,5.0
0.2,-1.0,4.9
0.6,-1.8,5.2
-0.9,-9.5,6.5
18.5,-22.5,9.6
19.1,-18.8,9.0
10.1,-6.7,6.5
0.5,-1.3,5.0
0.4,-1.5,5.1
0.6,-1.7,5.2
0.8,-2.1,5.3
15.6,-19.8,9.4
21.5,-22.6,9.6
11.9,-7.8,6.8
0.9,-1.9,5.3
0.9,-2.1,5.5
0.8,-1.7,5.4
1.1,-2.2,5.6
1.2,-11.5,7.3
21.6,-23.8,9.3
18.7,-18.0,9.1
6.8,-5.1,6.5
0.8,-2.0,5.6
0.7,-1.8,5.7
0.9,-2.1,5.7
0.5,-3.5,6.0
17.3,-20.8,9.8
21.6,-22.6,9.9
15.1,-11.3,7.5
1.7,-2.3,5.7
0.9,-2.3,6.0
0.6,-1.6,5.9
1.0,-2.4,6.1
-0.1,-4.8,6.6
19.2,-22.7,10.3
20.8,-21.4,10.1
13.6,-9.3,7.6
1.0,-1.9,6.1
1.1,-2.2,6.2
1.1,-1.9,6.2
1.4,-2.5,6.4
9.0,-16.3,9.1
22.5,-23.6,10.2
15.7,-12.1,8.1
2.0,-2.6,6.2
1.1,-2.4,6.5
1.0,-1.9,6.5
1.3,-2.5,6.7
0.3,-10.6,8.0
20.7,-23.7,10.5
20.6,-20.6,10.4
11.4,-7.6,7.9
1.1,-2.2,6.6
1.0,-2.4,6.8
1.0,-2.2,6.8
1.3,-2.7,7.0
10.7,-17.7,10.2
22.2,-23.9,11.0
16.1,-12.9,8.9
3.3,-3.4,6.8
1.5,-2.7,7.0
1.3,-2.1,7.0
1.6,-2.8,7.2
-0.4,-9.6,8.2
21.1,-24.4,11.0
19.4,-18.7,10.6
9.8,-7.0,8.4
1.3,-2.7,7.3
1.4,-2.8,7.4
1.3,-2.5,7.4
1.5,-2.9,7.6
6.5,-15.6,10.1
22.0,-24.7,11.2
18.8,-18.2,10.9
6.5,-5.6,8.4
1.4,-3.1,7.7
1.3,-2.8,7.7
1.3,-2.7,7.7
1.5,-3.1,7.9
11.0,-18.1,11.0
22.3,-24.3,11.8
15.2,-11.5,9.4
2.2,-3.2,7.5
1.3,-3.2,8.0
1.1,-2.5,7.9
1.4,-3.3,8.0
-0.4,-7.1,8.8
20.8,-24.5,12.0
19.8,-20.1,11.9
11.6,-8.3,9.5
1.1,-2.7,8.1
1.3,-3.2,8.4
1.2,-2.7,8.3
1.5,-3.2,8.5
9.5,-17.5,11.4
22.2,-24.9,12.2
16.2,-13.5,10.4
3.2,-3.9,8.3
1.2,-2.7,8.2
1.1,-2.2,8.2
1.2,-2.5,8.3
1.7,-3.5,8.7
13.7,-19.9,12.5
22.7,-24.7,12.7
15.1,-11.8,10.3
1.7,-2.9,8.7
1.4,-2.9,8.8
1.3,-2.5,8.8
1.6,-3.2,8.9
-0.2,-7.6,9.8
20.0,-24.3,13.2
20.7,-21.7,13.0
11.8,-8.8,10.4
1.8,-3.4,9.1
1.7,-3.7,9.3
1.5,-3.1,9.2
1.8,-3.7,9.4
16.2,-21.3,13.0
22.1,-23.8,13.2
15.5,-12.7,10.9
2.2,-3.4,9.2
1.6,-3.3,9.4
1.3,-2.4,9.2
1.7,-3.2,9.4
-0.5,-9.7,10.5
20.3,-24.3,13.6
20.7,-21.2,13.1
12.5,-9.2,10.9
1.7,-3.2,9.5
1.6,-3.6,9.7
1.4,-3.1,9.7
1.8,-3.8,9.9
0.4,-11.4,11.0
20.1,-24.7,13.9
20.7,-21.1,13.4
12.1,-9.2,11.2
1.4,-3.3,9.8
1.4,-3.7,10.0
1.3,-3.4,10.0
1.6,-3.9,10.2
3.7,-14.9,12.2
21.5,-25.5,13.8
19.3,-19.2,13.4
9.1,-7.7,11.2
1.4,-3.1,10.1
1.6,-3.5,10.3
1.6,-3.5,10.3
2.0,-4.2,10.6
15.1,-21.0,13.9
22.2,-24.6,14.3
15.4,-12.4,11.9
2.9,-4.1,10.2
1.9,-3.9,10.5
1.6,-3.1,10.4
2.0,-3.9,10.6
1.5,-5.4,10.8
19.6,-24.1,14.7
21.5,-22.5,14.4
11.7,-9.1,12.1
1.9,-3.6,10.6
1.8,-3.8,10.7
1.6,-3.1,10.6
2.1,-4.3,10.8
1.2,-12.5,12.3
20.6,-25.3,14.9
20.4,-20.7,14.4
8.8,-7.7,12.0
2.0,-3.3,10.8
2.2,-3.7,11.0
2.2,-3.5,11.1
2.5,-4.3,11.3
9.0,-17.9,13.8
23.4,-26.0,14.7
18.4,-17.4,13.8
5.1,-5.5,11.6
2.3,-4.2,11.2
2.2,-3.9,11.2
2.4,-4.3,11.3
0.2,-9.3,12.1
20.5,-25.4,15.4
20.9,-21.6,14.9
10.5,-8.5,12.6
2.2,-3.9,11.5
2.3,-4.0,11.6
2.2,-3.6,11.6
2.6,-4.7,11.9
8.5,-17.8,14.2
23.1,-25.4,15.4
13.6,-10.4,13.1
2.9,-4.3,11.6
2.8,-4.7,11.8
2.6,-4.1,11.8
2.8,-4.7,11.9
3.0,-14.0,13.5
21.1,-25.8,15.6
21.3,-21.9,15.5
13.0,-10.1,13.4
2.3,-3.9,11.8
2.4,-3.9,11.9
2.3,-3.7,11.9
2.8,-4.8,12.1
10.3,-19.1,15.2
23.9,-26.3,15.7
17.8,-15.5,14.1
5.0,-5.7,12.4
2.6,-4.8,12.5
2.5,-4.5,12.6
2.7,-4.9,12.7
0.3,-10.4,13.4
21.3,-25.9,16.3
21.5,-22.6,16.1
12.1,-9.6,13.9
2.4,-4.3,12.5
2.5,-4.4,12.6
2.4,-4.2,12.6
2.8,-5.1,12.9
12.4,-20.3,16.1
23.7,-26.1,16.5
17.2,-14.8,14.6
3.8,-4.9,12.7
2.8,-4.9,13.2
2.6,-4.4,13.1
2.9,-4.9,13.3
0.4,-10.1,14.0
20.4,-25.2,17.1
20.7,-21.5,16.5
10.4,-8.6,14.2
2.5,-4.3,13.2
2.4,-4.0,13.2
2.3,-3.7,13.1
2.9,-5.1,13.6
11.2,-19.6,16.2
23.7,-26.2,16.9
17.3,-15.0,15.1
3.0,-4.5,13.3
2.7,-4.8,13.5
2.5,-4.3,13.5
2.7,-4.7,13.6
0.7,-11.7,14.6
22.1,-26.2,17.2
20.1,-20.5,16.8
6.2,-6.8,14.3
2.5,-4.9,13.8
2.3,-4.4,13.8
2.5,-4.7,13.9
1.9,-6.7,14.2
19.8,-25.0,18.0
20.9,-22.0,17.4
9.6,-8.6,15.0
2.1,-4.4,13.7
2.1,-4.4,13.8
2.1,-4.2,13.8
2.6,-5.4,14.0
7.9,-18.2,16.9
23.1,-27.0,17.7
17.9,-16.8,16.3
5.2,-6.4,14.4
2.4,-5.0,14.3
2.3,-4.8,14.3
2.3,-4.8,14.4
2.7,-5.5,14.6
12.7,-20.9,17.6
23.4,-26.7,18.1
17.6,-16.7,16.6
5.0,-6.4,14.6
2.7,-5.0,14.3
2.5,-4.4,14.3
2.7,-4.8,14.4
3.2,-6.0,14.8
18.4,-24.3,18.4
23.7,-26.1,18.1
17.1,-14.9,16.1
3.0,-5.1,14.5
2.7,-5.1,14.6
2.6,-4.8,14.6
2.9,-5.5,14.7
2.4,-14.3,16.2
22.4,-27.3,18.1
20.0,-20.6,17.8
6.8,-7.7,15.6
2.5,-5.0,14.8
2.6,-5.1,14.9
2.7,-5.3,15.0
3.0,-5.8,15.2
12.3,-21.1,18.3
23.5,-27.1,18.8
16.9,-15.5,16.8
3.5,-5.7,14.9
2.8,-5.6,15.1
2.7,-5.2,15.1
3.1,-6.2,15.3
3.9,-16.0,17.1
23.0,-27.8,18.6
20.4,-21.5,18.6
10.7,-9.8,16.6
3.0,-5.8,15.6
3.0,-5.8,15.7
2.9,-5.3,15.7
3.3,-6.1,15.9
17.5,-23.6,19.3
23.0,-25.1,19.2
14.1,-11.8,17.1
3.4,-5.4,15.6
3.2,-5.5,15.7
3.1,-5.0,15.7
3.6,-6.1,15.8
3.3,-15.1,17.3
22.2,-27.4,19.3
21.1,-22.1,19.0
9.2,-9.0,16.9
3.1,-5.6,16.1
3.1,-5.6,16.1
3.0,-5.4,16.1
3.4,-6.1,16.4
16.2,-23.1,19.6
24.0,-26.6,19.8
16.2,-13.5,17.7
3.0,-5.4,16.2
3.1,-5.5,16.3
3.1,-5.5,16.4
3.5,-6.3,16.6
12.3,-21.0,19.4
23.9,-28.0,19.8
18.5,-17.6,18.4
4.4,-5.8,16.0
3.3,-5.2,16.2
3.2,-4.7,16.1
3.5,-5.4,16.2
1.4,-12.4,17.3
20.9,-26.8,20.4
22.1,-23.6,19.9
11.5,-10.2,17.8
3.2,-5.3,16.5
3.3,-5.5,16.6
3.2,-5.2,16.6
3.7,-6.3,16.8
7.0,-18.5,19.0
24.6,-28.1,20.2
17.2,-15.6,18.5
4.4,-6.5,16.6
3.2,-6.0,16.9
3.0,-5.4,16.9
3.6,-6.6,17.1
5.3,-17.4,19.2
22.9,-28.2,20.4
19.9,-20.2,19.7
8.0,-9.0,18.0
3.5,-6.3,17.4
3.4,-6.2,17.5
3.5,-6.2,17.5
3.7,-6.6,17.7
16.6,-23.4,20.7
23.8,-26.5,20.9
17.0,-15.1,18.9
3.9,-6.3,17.3
3.4,-6.2,17.4
3.4,-5.9,17.4
3.8,-7.0,17.6
2.0,-14.1,18.6
22.4,-28.4,20.9
20.5,-21.1,20.3
6.9,-8.5,18.5
3.4,-6.3,18.0
3.5,-6.5,18.1
3.5,-6.5,18.1
3.7,-7.0,18.2
15.6,-23.2,21.1
24.2,-27.8,21.5
17.8,-16.1,19.4
4.4,-6.9,17.9
3.9,-7.1,18.2
3.6,-6.2,18.1
3.9,-6.9,18.2
1.6,-13.4,19.2
22.6,-28.5,21.7
22.2,-24.6,21.7
10.0,-10.3,19.4
3.6,-6.7,18.4
3.6,-6.6,18.5
3.7,-6.7,18.6
4.0,-7.3,18.8
19.6,-26.0,22.2
23.8,-26.4,22.0
13.8,-12.3,20.0
3.8,-6.4,18.6
3.8,-6.5,18.7
3.7,-6.2,18.7
4.0,-7.0,18.8
2.9,-15.6,20.0
23.4,-29.1,21.9
22.1,-24.0,22.0
10.5,-10.7,19.9
3.8,-7.1,19.2
4.0,-7.6,19.4
3.8,-7.1,19.3
4.0,-7.7,19.5
6.9,-19.4,21.3
23.9,-29.5,22.1
21.6,-23.7,22.3
9.7,-10.7,20.2
3.6,-7.2,19.3
3.5,-6.9,19.4
3.8,-7.4,19.5
4.0,-7.9,19.6
18.6,-26.2,23.1
24.7,-28.3,22.9
17.4,-15.6,20.9
3.9,-7.3,19.7
3.9,-7.6,19.8
3.8,-7.3,19.8
4.1,-8.0,20.0
9.3,-20.8,21.9
24.4,-29.7,22.8
20.2,-21.6,22.5
6.8,-9.2,20.5
3.8,-7.4,20.0
3.8,-7.3,20.0
3.8,-7.2,20.0
4.3,-8.2,20.3
18.2,-25.8,23.7
23.2,-26.7,23.6
14.6,-13.5,21.5
4.1,-7.5,20.2
4.1,-7.6,20.3
4.0,-7.1,20.3
4.4,-8.0,20.5
8.7,-20.5,22.6
24.0,-29.6,23.5
21.5,-23.4,23.5
8.8,-10.3,21.5
3.8,-7.3,20.8
3.8,-7.4,20.9
4.0,-7.6,20.9
4.0,-8.2,21.0
21.8,-28.3,24.4
22.9,-26.0,24.1
15.3,-14.1,22.2
4.1,-7.7,20.9
3.9,-7.8,21.0
3.7,-7.2,21.0
4.0,-8.0,21.1
3.6,-17.2,22.4
23.5,-30.0,24.1
21.2,-24.0,24.2
9.7,-11.0,22.1
3.6,-7.1,21.0
3.5,-7.0,21.1
3.7,-7.2,21.1
4.3,-8.6,21.5
19.0,-26.7,25.0
23.8,-27.7,24.8
17.1,-16.0,22.8
4.0,-8.0,21.5
3.9,-8.4,21.7
3.8,-7.8,21.7
4.1,-8.4,21.8
6.0,-19.4,23.6
23.8,-30.3,24.7
21.3,-23.8,24.6
11.0,-12.0,22.8
4.1,-8.3,21.9
4.0,-8.0,21.9
4.2,-8.4,22.0
4.0,-9.2,22.1
19.9,-27.9,25.7
23.9,-27.4,25.2
14.6,-14.2,23.3
4.0,-8.2,22.1
4.0,-8.5,22.3
3.9,-8.0,22.2
4.2,-8.7,22.4
11.6,-23.0,24.8
24.9,-29.2,25.5
14.0,-13.9,23.6
4.0,-8.6,22.5
3.9,-8.3,22.5
3.9,-8.2,22.5
4.2,-8.9,22.7
15.8,-25.3,25.7
25.3,-30.4,25.7
19.5,-20.5,24.5
6.2,-9.5,22.5
4.4,-8.7,22.7
4.2,-8.0,22.7
4.2,-8.1,22.7
4.6,-9.0,23.0
16.9,-25.7,25.9
25.4,-30.4,25.9
18.8,-18.9,24.4
5.2,-8.9,22.7
4.4,-8.9,23.0
4.0,-7.9,23.0
4.3,-8.5,23.0
2.3,-13.8,23.7
22.2,-30.0,26.5
23.7,-27.6,26.3
15.8,-15.3,24.5
4.4,-8.4,23.2
4.1,-8.3,23.2
4.1,-8.2,23.3
4.5,-9.3,23.4
6.3,-20.2,25.3
23.4,-30.8,26.3
22.4,-25.7,26.4
10.9,-12.5,24.5
4.3,-8.7,23.4
4.4,-8.8,23.6
4.4,-8.7,23.6
4.8,-9.6,23.8
10.6,-23.2,26.1
23.5,-31.3,26.9
19.3,-22.4,26.1
6.7,-11.2,24.4
3.1,-8.8,23.7
3.2,-8.8,23.7
3.5,-9.2,23.8
3.0,-10.9,24.0
21.5,-30.5,27.6
21.6,-26.5,27.2
13.4,-14.6,25.2
3.5,-9.1,23.9
3.5,-9.0,24.0
3.3,-8.5,24.0
3.8,-9.5,24.2
5.7,-20.5,26.1
24.6,-31.3,27.1
19.3,-21.4,26.0
6.8,-10.7,24.5
3.7,-8.9,24.1
3.6,-8.4,24.1
4.0,-9.2,24.2
1.9,-16.1,25.1
22.3,-30.9,27.6
22.6,-27.2,27.5
12.5,-13.9,25.5
3.9,-8.9,24.2
3.9,-8.9,24.3
4.0,-9.0,24.4
4.4,-10.0,24.7
11.1,-23.9,27.1
24.9,-31.8,27.5
20.1,-22.6,26.6
6.4,-10.8,24.7
4.0,-9.6,24.7
4.0,-9.4,24.7
4.2,-9.7,24.8
4.3,-10.3,24.9
21.3,-30.2,28.4
23.3,-28.2,27.9
15.9,-16.2,26.1
4.8,-9.8,24.8
4.4,-10.0,25.0
4.2,-9.4,25.0
4.5,-10.0,25.1
11.3,-23.8,27.5
25.4,-31.8,27.9
20.0,-21.4,26.8
7.2,-11.2,25.5
4.4,-10.1,25.4
4.2,-9.6,25.4
4.5,-10.1,25.5
4.0,-11.1,25.5
21.8,-30.4,28.8
23.5,-28.6,28.6
15.1,-15.7,26.6
4.2,-9.8,25.5
4.4,-10.4,25.7
4.3,-9.9,25.6
4.5,-10.4,25.7
9.6,-23.4,27.8
24.9,-32.1,28.5
19.9,-22.2,27.4
6.4,-11.2,25.7
4.5,-10.3,25.8
4.3,-9.8,25.9
4.6,-10.3,25.9
3.1,-13.6,26.3
20.0,-29.7,29.7
23.9,-29.4,29.1
14.7,-15.8,27.2
4.3,-9.6,25.8
4.4,-9.7,25.9
4.4,-9.7,26.0
4.9,-10.6,26.2
14.1,-26.1,29.0
25.7,-31.7,29.1
17.8,-18.4,27.4
4.7,-9.7,26.1
4.4,-9.7,26.1
4.3,-9.5,26.2
4.6,-10.1,26.3
2.4,-16.0,27.0
22.7,-31.9,29.6
22.6,-27.5,29.4
13.8,-15.4,27.6
4.2,-9.5,26.3
4.2,-9.4,26.4
4.4,-9.7,26.4
4.9,-10.9,26.6
15.7,-27.3,29.9
25.4,-32.2,29.9
19.0,-21.0,28.4
5.3,-10.6,26.7
4.4,-10.2,26.9
4.3,-9.9,26.9
4.8,-10.9,27.0
5.4,-21.1,28.4
24.2,-32.8,29.7
20.5,-23.7,29.1
6.7,-11.8,27.1
4.3,-10.5,27.2
4.3,-10.2,27.2
4.5,-10.6,27.3
4.8,-11.2,27.5
18.8,-28.2,30.3
26.1,-31.7,30.2
18.9,-19.7,28.6
6.4,-11.1,27.1
5.0,-10.7,27.5
4.8,-10.1,27.5
5.1,-10.7,27.6
4.8,-11.4,27.6
22.3,-31.6,30.8
23.8,-28.5,30.4
12.0,-14.5,28.6
5.2,-10.5,27.6
5.3,-10.8,27.8
5.4,-10.9,27.8
4.9,-12.2,27.9
19.8,-29.6,31.1
26.1,-31.7,30.7
18.6,-19.2,29.1
5.6,-10.8,28.0
5.2,-10.9,28.1
5.0,-10.5,28.1
5.4,-11.3,28.2
4.2,-18.9,29.1
24.8,-33.1,30.7
22.0,-25.1,30.5
9.7,-13.6,29.2
5.3,-10.9,28.4
5.1,-10.6,28.5
5.2,-10.7,28.5
5.3,-11.9,28.6
20.6,-30.8,32.0
24.7,-30.3,31.5
15.9,-17.3,29.9
5.0,-10.8,28.5
5.0,-10.8,28.6
4.9,-10.6,28.6
5.4,-11.7,28.7
5.7,-21.4,30.1
24.9,-33.5,31.3
21.9,-26.0,31.2
10.7,-14.4,29.9
4.8,-10.4,28.8
4.8,-10.4,28.8
4.9,-10.6,28.9
5.5,-12.0,29.2
12.3,-26.4,31.9
26.3,-33.4,31.9
20.2,-22.6,30.6
6.1,-12.1,29.1
5.1,-11.9,29.4
4.9,-11.2,29.3
5.1,-11.8,29.4
4.1,-14.3,29.7
22.5,-32.6,32.7
24.0,-29.9,32.3
16.6,-18.0,30.6
5.6,-11.7,29.5
5.4,-11.9,29.6
5.3,-11.5,29.6
5.6,-12.2,29.8
5.9,-21.8,31.0
25.1,-34.1,32.1
23.2,-28.2,32.2
8.8,-14.1,30.4
5.1,-11.7,29.8
5.0,-11.3,29.8
5.1,-11.7,29.9
4.5,-14.0,30.2
20.7,-31.2,33.3
25.3,-31.8,33.0
14.9,-17.3,31.2
4.9,-11.4,30.0
5.0,-11.7,30.1
4.9,-11.3,30.1
5.4,-12.4,30.3
7.5,-23.9,32.1
25.0,-34.4,32.9
21.2,-26.0,32.6
9.4,-14.8,31.2
4.9,-12.1,30.5
4.8,-11.8,30.5
5.0,-12.1,30.6
5.2,-12.7,30.7
21.5,-32.1,33.6
24.2,-30.8,33.2
17.1,-18.9,31.4
5.0,-11.8,30.2
4.8,-11.9,30.3
4.6,-11.4,30.3
5.1,-12.4,30.5
9.6,-25.2,32.6
25.7,-34.3,33.0
20.9,-24.6,32.0
7.2,-13.3,30.4
4.9,-11.9,30.4
4.9,-11.7,30.5
5.2,-12.4,30.6
4.1,-15.2,31.0
23.3,-33.7,33.6
22.2,-27.7,33.2
11.9,-16.0,31.7
5.1,-11.8,30.7
5.1,-11.9,30.8
5.2,-12.1,30.9
5.5,-12.7,31.1
19.7,-30.8,34.2
25.0,-31.4,33.9
17.5,-19.3,32.2
5.3,-12.0,31.1
5.2,-12.4,31.2
5.0,-11.8,31.3
5.4,-12.6,31.3
3.2,-17.2,31.8
22.5,-33.5,34.5
24.5,-31.1,34.3
15.3,-17.8,32.5
5.4,-12.3,31.4
5.5,-12.8,31.6
5.2,-12.0,31.5
5.6,-13.0,31.7
11.1,-26.2,33.7
25.4,-34.7,34.0
20.8,-24.5,33.2
7.6,-13.8,31.7
5.6,-12.9,31.8
5.3,-12.1,31.7
5.5,-12.6,31.8
3.8,-17.0,32.3
23.1,-33.9,34.9
24.0,-30.4,34.6
14.1,-17.5,32.9
5.3,-12.7,32.0
5.4,-13.0,32.2
5.3,-12.5,32.1
5.6,-13.2,32.3
16.5,-29.6,35.0
26.4,-34.4,35.0
19.4,-22.6,33.5
5.8,-12.9,32.2
5.2,-12.9,32.4
5.0,-12.3,32.4
5.4,-13.2,32.5
3.1,-19.1,33.2
23.9,-34.7,35.4
22.4,-28.3,34.9
12.5,-17.1,33.4
5.3,-13.0,32.6
5.3,-13.1,32.8
5.3,-12.9,32.8
5.5,-13.3,32.9
12.3,-27.1,34.9
27.0,-35.3,35.2
21.6,-26.3,34.5
8.3,-14.4,33.1
5.3,-13.2,33.1
5.2,-12.9,33.1
5.2,-12.9,33.1
5.5,-13.5,33.3
19.0,-30.9,35.9
26.1,-34.5,36.0
18.2,-21.3,34.4
5.7,-13.3,33.3
5.3,-13.4,33.5
5.2,-13.0,33.4
5.5,-13.6,33.6
10.1,-26.6,35.5
26.1,-35.4,36.1
20.5,-25.5,35.3
8.0,-14.7,33.9
5.2,-12.7,33.5
5.2,-12.6,33.6
5.4,-13.0,33.7
5.7,-13.9,33.9
18.4,-30.5,36.6
26.1,-34.9,36.6
19.7,-23.3,35.0
6.4,-13.8,34.0
5.6,-13.9,34.3
5.4,-13.3,34.3
5.7,-13.9,34.4
4.9,-15.6,34.6
22.5,-34.3,37.6
24.3,-32.3,37.2
15.4,-19.1,35.4
5.3,-13.3,34.3
5.5,-13.7,34.5
5.4,-13.5,34.5
5.8,-14.4,34.7
11.1,-27.5,36.7
26.3,-35.6,37.4
19.9,-24.4,36.0
6.7,-14.0,34.3
5.3,-13.2,34.6
5.3,-13.0,34.6
5.6,-13.7,34.7
5.9,-24.0,36.0
25.2,-36.0,37.3
21.2,-27.0,36.8
6.9,-14.5,34.8
5.5,-14.1,35.2
5.2,-13.4,35.1
5.5,-13.9,35.2
5.7,-14.7,35.4
20.7,-33.2,38.5
26.0,-34.9,38.1
18.2,-22.1,36.5
6.1,-14.5,35.4
5.7,-14.5,35.5
5.6,-14.2,35.5
5.8,-14.6,35.6
3.3,-20.2,36.1
24.5,-36.4,37.9
22.5,-29.5,37.8
12.3,-18.1,36.5
5.6,-14.1,35.6
5.6,-14.1,35.7
5.7,-14.0,35.8
6.0,-14.9,36.0
18.7,-31.6,38.4
25.9,-34.3,38.5
18.0,-21.5,37.0
6.1,-14.5,35.9
6.0,-14.8,36.0
5.6,-13.7,36.0
6.1,-14.9,36.1
7.2,-25.5,37.4
26.6,-37.0,38.5
21.2,-29.1,39.4
9.3,-16.7,37.1
5.5,-14.3,36.4
5.5,-14.2,36.5
5.6,-14.4,36.5
6.1,-15.6,36.9
19.9,-33.1,40.0
26.9,-36.1,39.4
19.3,-25.7,38.6
7.7,-15.8,36.6
5.8,-14.8,36.8
5.7,-14.3,36.9
5.9,-14.7,36.9
6.0,-16.3,37.2
21.6,-35.1,40.4
25.5,-34.1,40.0
16.3,-22.3,38.3
5.9,-14.9,37.3
5.9,-14.9,37.4
5.7,-14.3,37.3
6.3,-15.7,37.5
12.8,-29.8,40.1
27.4,-37.0,40.1
19.7,-26.4,39.6
7.4,-15.5,37.3
6.0,-14.5,37.7
6.0,-14.5,37.8
6.3,-15.3,37.8
4.0,-21.0,38.5
23.9,-36.9,40.4
23.8,-32.0,41.0
14.7,-20.4,39.1
5.9,-15.0,38.0
5.9,-15.1,38.1
5.9,-15.0,38.2
6.3,-15.9,38.2
12.1,-29.4,40.7
26.9,-37.5,40.7
21.2,-28.6,40.8
10.0,-17.4,39.1
5.7,-15.4,38.5
5.6,-15.1,38.5
5.6,-15.0,38.6
6.0,-16.0,38.8
18.9,-33.1,42.1
27.1,-37.0,41.3
16.9,-23.7,40.0
6.4,-15.7,38.7
5.6,-15.2,38.7
5.4,-14.6,38.7
5.9,-15.7,38.8
12.9,-30.6,41.8
27.4,-37.5,41.6
18.8,-26.4,40.9
7.5,-16.6,38.8
5.6,-15.0,38.9
5.6,-14.9,38.9
5.8,-15.5,39.0
4.7,-19.8,39.6
22.6,-37.6,41.6
22.6,-33.5,42.1
12.4,-20.4,39.8
4.7,-16.0,38.8
4.7,-15.9,38.9
4.7,-15.8,38.8
4.4,-17.9,39.1
20.4,-36.2,42.7
24.9,-35.8,42.1
16.3,-24.1,40.3
5.8,-16.2,38.9
5.0,-16.0,39.1
4.8,-15.4,39.0
5.0,-15.8,39.1
5.4,-17.0,39.3
17.6,-34.0,43.1
26.6,-37.3,42.2
15.4,-23.8,40.6
5.2,-15.8,39.2
5.2,-16.0,39.3
5.1,-15.5,39.3
5.5,-16.4,39.4
3.1,-23.3,40.1
22.3,-37.9,42.3
23.6,-34.0,42.8
12.5,-20.9,40.6
5.1,-15.9,39.6
5.1,-15.7,39.7
5.2,-15.8,39.7
5.7,-17.0,39.8
11.9,-30.9,42.8
27.1,-37.6,42.8
17.8,-25.9,41.7
6.2,-16.4,39.9
5.4,-16.4,40.1
5.1,-15.5,40.0
5.3,-15.9,40.1
3.2,-21.8,40.8
22.2,-37.9,43.1
23.9,-34.4,43.4
13.1,-21.3,41.2
5.3,-15.7,40.1
5.3,-15.8,40.2
5.3,-15.6,40.2
5.7,-16.4,40.3
11.2,-30.4,43.1
26.9,-38.1,43.4
19.3,-28.0,42.9
6.9,-17.0,40.3
5.2,-15.6,40.5
5.1,-15.5,40.6
5.4,-16.0,40.7
4.1,-21.2,41.5
20.6,-36.8,44.4
24.4,-35.1,44.0
13.7,-22.0,42.0
5.3,-16.0,40.8
5.2,-15.8,41.0
5.3,-15.8,40.9
5.9,-17.3,41.2
15.7,-33.2,44.7
27.1,-38.5,43.9
17.8,-26.0,42.8
6.4,-16.9,41.0
5.2,-16.1,41.2
5.1,-15.9,41.2
5.5,-16.7,41.3
4.3,-20.6,41.9
21.0,-37.9,44.7
23.6,-34.5,44.8
12.7,-21.4,42.5
5.0,-15.7,41.4
5.1,-15.9,41.4
5.2,-15.9,41.5
5.6,-16.9,41.6
8.8,-29.5,43.5
26.6,-39.1,44.4
20.2,-29.3,44.2
7.6,-17.9,41.6
5.2,-16.2,41.7
5.2,-16.1,41.8
5.4,-16.4,41.9
6.0,-17.9,42.2
18.2,-35.1,46.0
24.1,-35.2,45.3
13.0,-22.0,43.2
5.4,-16.6,42.0
5.4,-16.6,42.1
5.4,-16.5,42.1
5.9,-17.7,42.3
13.5,-32.9,45.8
27.8,-38.9,45.2
18.6,-27.6,44.3
7.2,-17.7,42.1
5.5,-16.6,42.5
5.5,-16.5,42.5
5.6,-16.9,42.6
5.7,-19.2,43.1
19.5,-36.2,46.6
26.2,-37.2,45.7
15.2,-24.1,44.1
6.0,-17.0,42.8
5.6,-16.6,42.8
5.5,-16.3,42.8
5.9,-17.2,42.9
4.9,-26.2,43.7
24.5,-39.5,45.5
23.1,-34.1,46.2
11.8,-21.1,44.0
